num_users,num_items,num_interactions,density,user_item_ratio,item_user_ratio,highest_num_rating_by_single_user,lowest_num_rating_by_single_user,highest_num_rating_on_single_item,lowest_num_rating_on_single_item,mean_num_ratings_by_user,mean_num_ratings_on_item,BPR_0,BPR_1,BPR_2,BPR_3,BPR_4,CDAE_0,CDAE_1,CDAE_2,CDAE_3,CDAE_4,DMF_0,DMF_1,DMF_2,DMF_3,DMF_4,EASE_0,EASE_1,EASE_2,EASE_3,EASE_4,ENMF_0,ENMF_1,ENMF_2,ENMF_3,ENMF_4,ImplicitMF_0,ImplicitMF_1,ImplicitMF_2,ImplicitMF_3,ImplicitMF_4,ItemItem_0,ItemItem_1,ItemItem_2,ItemItem_3,ItemItem_4,ItemKNNRP_0,ItemKNNRP_1,ItemKNNRP_2,ItemKNNRP_3,ItemKNNRP_4,ItemKNN_0,ItemKNN_1,ItemKNN_2,ItemKNN_3,ItemKNN_4,LINE_0,LINE_1,LINE_2,LINE_3,LINE_4,MacridVAE_0,MacridVAE_1,MacridVAE_2,MacridVAE_3,MacridVAE_4,MultiDAE_0,MultiDAE_1,MultiDAE_2,MultiDAE_3,MultiDAE_4,MultiVAE_0,MultiVAE_1,MultiVAE_2,MultiVAE_3,MultiVAE_4,NCEPLRec_0,NCEPLRec_1,NCEPLRec_2,NCEPLRec_3,NCEPLRec_4,NMF_0,NMF_1,NMF_2,NMF_3,NMF_4,NeuMF_0,NeuMF_1,NeuMF_2,NeuMF_3,NeuMF_4,PopScore_0,PopScore_1,PopScore_2,Pop_0,Random_0,RecVAE_0,RecVAE_1,RecVAE_2,RecVAE_3,RecVAE_4,SVD_0,SVD_1,SVD_2,SVD_3,SVD_4,SimpleX_0,SimpleX_1,SimpleX_2,SimpleX_3,SimpleX_4,UserUser_0,UserUser_1,UserUser_2,UserUser_3,UserUser_4
22363,12101,198502,0.0733522706417427,1.8480290885050823,0.5411170236551447,204,5,431,5,8.876358270357287,16.403768283612923,0.0298775228112045,0.031573040618843,0.0310830575247449,0.0225262579812572,0.0169781227561876,0.0059051586463111,0.0153609036684245,0.025087344301211,0.0274966776802072,0.0181589867892462,0.0158087813870359,0.0203653787299464,0.0191299840931276,0.0113728492222162,0.0049697618078474,0.045628197948204,0.0590134828391701,0.0606920465941629,0.0566214013096594,0.0547315992198654,0.0360427901015851,0.0319218191531598,0.037437499869468,0.0402208966890454,0.0408455588677435,0.0366810712937636,0.0385587103416819,0.0366710281687366,0.0426136886462599,0.0409847971746688,0.045452421143162,0.0425140437921742,0.0220150401677474,0.0452570115819752,0.0218385212007155,0.0479014997595487,0.0479119381940619,0.0434260843112328,0.0478209003951814,0.0441011206436752,0.0467328662893913,0.0452751342190634,0.0472725052427506,0.0472725052427506,0.0452626242976765,0.0302466644604912,0.0168098864871469,0.0129249182083294,0.0128355581057192,0.0139157928844659,0.0606786436016161,0.0603981208648351,0.0610988080003433,0.0610988080003433,0.0604965863795681,0.0381054652400621,0.0367633043555277,0.0327055098602584,0.0319209006865103,0.0289920898567308,0.0372935957909357,0.0379782315983744,0.0348088615890065,0.0309908024775392,0.0295147383478275,0.035830979013035,0.0385710214003342,0.0380395624315376,0.0448139350890863,0.0487158475197932,0.0026082891472661,0.0305434317554118,0.0305813358995851,0.0214891220242885,0.032494037032431,0.0198429256873328,0.0187377893339275,0.028184305518293,0.0241968494057219,0.0225225194801009,0.0064422006567771,0.0064666126675439,0.0064422006567771,0.006125987271659,0.0001859911643492,0.0266367580758466,0.0405004193633195,0.0419419878338263,0.037801764263974,0.0275200660810312,0.021694936081247,0.0243647181650227,0.0303624972151074,0.036659168960178,0.0410829927677323,0.0040396087393803,0.0415394053330295,0.0366263747355036,0.0042195540645063,0.0361769187511334,0.0543512823358424,0.0369485620167793,0.053219330613906,0.0466300454774845,0.052321026354902
1819,14868,984499,3.640240086741704,0.1223432875975248,8.173721825178669,7025,15,1541,5,541.2308960967565,66.21596717783159,0.5708411062729488,0.4735586841495386,0.4158828350407083,0.2913057209715491,0.2526205436432494,0.4914898185750603,0.5587137183126123,0.5809207897665609,0.5590296923321002,0.5704336986432277,0.5342275823587103,0.5233369691860527,0.521079276208589,0.4814796816842224,0.1136889988882289,0.4525507992879835,0.5307918765588512,0.6352429696369442,0.6860141794692703,0.6906649319155882,0.4467438415936099,0.4367193911036152,0.5119117502186743,0.2402186165528545,0.2130388711128256,0.1020828546602754,0.1433924514906583,0.0978887953270215,0.1540109440918657,0.1185983509774204,0.5434318649870772,0.5407079229814892,0.5407079229814892,0.5436720271510385,0.5301395879673245,0.5235996927086815,0.5236410481649917,0.3980477735901445,0.523298270587709,0.4119787388397278,0.598109271846514,0.5488299869161934,0.5273135460333848,0.5142333988973683,0.5023522000543871,0.4506875879297533,0.0733309713973482,0.0499209866368481,0.0512846824039155,0.0518851875203719,0.5240101138150997,0.5967282490035926,0.6047207756478088,0.6047207756478088,0.5872461365828594,0.5092062456919987,0.5595361069803568,0.5382280287202595,0.4203435829101073,0.4521554844513028,0.5209052905519742,0.5189091312609617,0.4565192078089247,0.4118345702176049,0.4021827143393844,0.6261468138903231,0.5512798258435729,0.6005279061507326,0.5047587804518179,0.5502639036372433,0.4928931644772907,0.6134527822946575,0.6191652134689815,0.6396045516215689,0.6058338017990351,0.1521047513892977,0.2022998411043542,0.2272503230127417,0.1715544554083809,0.1485385162152643,0.4932808264725499,0.493150971449584,0.4932808264725499,0.4918803351807774,0.0079229006083224,0.5976277576824135,0.5422714564261467,0.5451774729816208,0.6511304034955103,0.6256915877990479,0.5558650761337525,0.5717870458246543,0.5863512672687634,0.5955388566256177,0.6026736660991732,0.2776318494567981,0.453038617591089,0.4667072953698935,0.2790871377003377,0.4702148480117628,0.4714900442121744,0.4714019806973685,0.5261414012981442,0.5261414012981442,0.557273854071288
9930,24780,206241,0.0838155222148258,0.400726392251816,2.495468277945619,1747,5,218,5,20.76948640483384,8.322881355932203,0.0101350319773504,0.0098706358782101,0.0095035198673137,0.0061861095599532,0.0043178642237434,0.0033425028590368,0.0057051134838485,0.0059620695460952,0.0128768097393114,0.0103574980089621,0.0079937975609801,0.0075189438984157,0.0079407168289066,0.0062487999803112,0.000400508951254,0.0193620271272733,0.0241607428945414,0.0241203399217487,0.0223610807843008,0.0214105965445849,0.0085787032058299,0.007225469795708,0.0100400553589916,0.0120887992441557,0.0121501910290752,0.0110547437383192,0.0117405127152898,0.0108691056015641,0.013861811919358,0.014047207894989,0.0113500778177201,0.0149546619392373,0.0128612328076056,0.0152803853473854,0.0132486471909041,0.0155374326199821,0.0166804706011781,0.0141780163600549,0.0175335731710844,0.0146592205792128,0.0170514740925511,0.0163242322929915,0.0157980505778975,0.0154967934147425,0.0153553825937747,0.0096743117686545,0.0058317283374446,0.0043304067761792,0.0044247921180108,0.0046283276419902,0.0169041672486121,0.0172191412201332,0.0169152740798343,0.0169152740798343,0.0175734821695493,0.0131152363586714,0.0169826891417226,0.0169173760379535,0.0136687129399482,0.0097345061069098,0.013630654266097,0.0176736985523978,0.0178365787843382,0.0152254580141006,0.0065283518263911,0.008279171481738,0.0081742286128867,0.0097213245580493,0.0092379104144079,0.0134219688495482,0.0018588539491007,0.0075850841848144,0.0076208188759686,0.0044481585614094,0.0088164192489189,0.0049022557577191,0.0040137882546506,0.0106797331569069,0.0083587496859905,0.0065928377475305,0.0049523223937154,0.0049457802703848,0.0049523223937154,0.0049132211105487,0.0001972122078666,0.0131057464941054,0.0180335662563099,0.0181623434776642,0.0154002927393095,0.0141717663230206,0.0030605762561747,0.0039507015050347,0.0066676400466507,0.009300045438714,0.0108229200113248,0.0020593758830454,0.016310553209573,0.0169572648998721,0.0023216663006639,0.017332496673475,0.024554514938368,0.0071703344990683,0.0243386148900356,0.0132192581397517,0.0242580509424022
576,550,13116,4.140151515151516,1.0472727272727274,0.9548611111111112,146,5,352,5,22.77083333333333,23.847272727272728,0.2241569197627096,0.3313910289373547,0.3252001791187571,0.2300136552740698,0.1775892351654272,0.1300012974012633,0.2772373505298219,0.3231740820187712,0.3113298944814743,0.2195625401065051,0.2488396356758247,0.332686214122999,0.325804505346444,0.2944875774737471,0.3040611380161297,0.2690780720351466,0.3532467101334623,0.3706866928414795,0.3373480819373776,0.3212833638467446,0.0361116361915951,0.0400024634083539,0.1937597116154007,0.2325843737609067,0.2469017780495344,0.1875632342673447,0.2017259321001562,0.1883335163837209,0.1885477201666074,0.1906190571228099,0.3405427844472954,0.3632010080808264,0.3380026896631675,0.36235254865888,0.3369531343733196,0.301465318050199,0.3016468177844914,0.3562672325228277,0.3016069807809379,0.3622001615757519,0.3621999951779219,0.3622001615757519,0.3602021269659622,0.3602021269659622,0.3622001615757519,0.148700602039462,0.1150006750270925,0.0754745109241771,0.0712571049667517,0.0734699821848205,0.2649020343937696,0.359416814262582,0.3593348267937294,0.3593348267937294,0.3506976996391571,0.3298059746056649,0.337990690188116,0.333716575890849,0.2965323573652546,0.2857595296922163,0.3246163651797887,0.3446913018419899,0.3320574750815106,0.3173041104975098,0.3093726245673335,0.2089774788075091,0.3227991855679563,0.2052545797064597,0.2327830863511117,0.3283015132492132,0.2430745705487022,0.1815305071801984,0.1868277889134701,0.2033405630715076,0.1442463971364238,0.2803705747616851,0.2837661338278026,0.2958832521719275,0.3277135360903521,0.0813574065146646,0.251231570786625,0.251231570786625,0.251231570786625,0.0461235000700459,0.0085234714480862,0.2273167680621973,0.3497336677496479,0.3620154671446987,0.3375945170563965,0.3294183232964758,0.3179417911361694,0.3457398097838914,0.353569414520939,0.3424119722767075,0.3356142347330111,0.1636039262150378,0.3854316524457791,0.3790824262340204,0.1620810298178318,0.3768512364440701,0.3703583868115383,0.3703583868115383,0.3443120203075087,0.3443120203075087,0.3009286052625807
24303,10672,231780,0.0893655752052377,2.277267616191904,0.4391227420483068,773,5,802,5,9.537094185902976,21.718515742128936,0.0440750213310623,0.0469927094656699,0.0436015262809398,0.0282681831450906,0.0229346371946875,0.0092800190564659,0.0137471009295104,0.0417414894182021,0.0287231554829731,0.0179168582482425,0.0209136403915486,0.027852251152265,0.0267928651270327,0.0126468082702344,0.0070853595284601,0.048369566075177,0.0645061468389049,0.0688536071730574,0.0649305589736074,0.0630291572384597,0.0506269715538368,0.0442683136406275,0.047091735159117,0.0562990865323199,0.0563477531677919,0.0516977451004997,0.0552880174189702,0.0517033568795462,0.0584533509808923,0.0560460078856598,0.0470082073023212,0.0491446741108445,0.0279871931237694,0.0498580831858945,0.0283667532636795,0.0587834674593223,0.0588800679449894,0.0454965331923007,0.058832597570673,0.047905537359985,0.0528354629964767,0.0489194954627638,0.0530967271792068,0.053315651019926,0.0498891482765004,0.0452934825024981,0.0173825061969373,0.0129539440799151,0.0137625657223309,0.0132845820942755,0.0699561780487318,0.0703836052507058,0.0707623238238793,0.0707623238238793,0.0706055800769768,0.0506532815128731,0.045336120853955,0.0399849835535231,0.0382987866607673,0.0325771952759911,0.0494441388599287,0.0476532077470815,0.043956444713985,0.0393557878970313,0.0367697134463975,0.0436547872533601,0.0502547514603334,0.0449532506482684,0.0564348255288103,0.0609076781343226,0.0085004206871663,0.0336429498676264,0.0334839561632602,0.0349605649176606,0.0331395671244809,0.0253510133703704,0.0254220815917189,0.0416578088934004,0.0327135809643666,0.02660755276256,0.0094930629373932,0.0094961908949846,0.0094930629373932,0.0094329721054245,0.0003126678406692,0.0297914031372526,0.0513498367689801,0.0524907719701573,0.0449272604648585,0.0330970468623436,0.0248423727566267,0.0334985448314892,0.0396133328147508,0.0436706762985711,0.0490626245172713,0.0055636151292603,0.0557956401697594,0.0533154698243008,0.005982736416779,0.0528950820098584,0.0611045425861766,0.054269406907688,0.0606577707781764,0.0595821203267971,0.0602410873891053
1062,3895,40825,0.986947871262834,0.2726572528883184,3.667608286252354,318,5,273,5,38.44161958568738,10.481386392811295,0.0711623008238633,0.0608426286764363,0.051492196968684,0.0316050865975048,0.0250641604655582,0.0631637164665077,0.0632924124367098,0.0631438710759883,0.0537870848004301,0.0447051149074122,0.0625503796565279,0.0568723861915571,0.0529398154557076,0.0613144479852845,0.0557854326122747,0.0751962615485663,0.0886723743712668,0.0956043173543223,0.0854921246028278,0.0809878208997441,0.0300889634086961,0.0331714324717824,0.0741034913713779,0.049478840931445,0.0563935524864022,0.0553620495174309,0.0584167805995706,0.058272862769996,0.0625996893330111,0.0596661113181501,0.04722594297052,0.0783969864528019,0.077763956194127,0.0919471880146488,0.0912176049322455,0.0819035253165212,0.0814783194096411,0.0680590116691183,0.0810837138949718,0.0911457757363747,0.0663853278861973,0.0776944166247556,0.0914826362825921,0.0944998791664568,0.0915196877496278,0.052471024694873,0.0148129930199162,0.0134124199344584,0.0130273415398564,0.0135368373293759,0.0494042142223986,0.0764301172272885,0.0778731169148069,0.0778731169148069,0.0758700490647964,0.0683377870226633,0.0578358923454199,0.0478537199527707,0.0408003739278865,0.0344006646193577,0.069926810615501,0.0565197357328439,0.051702883731743,0.0416476131893854,0.0355506718783216,0.0701127088526135,0.0818919522871564,0.0616334172749029,0.0744563047609055,0.0860438238971466,0.0632158932858969,0.0512733027425592,0.0510175801466601,0.0513847926362451,0.046172330336112,0.0394627326635094,0.0298740945773712,0.0763380613444645,0.0542551239573867,0.0250409542403813,0.0631443125388694,0.0631894749619519,0.0631443125388694,0.0613145745755269,0.0022522127808422,0.0391596197101823,0.0724185146168654,0.073166810189476,0.0581634441371897,0.0453679591395547,0.0739648268182274,0.0761980771343125,0.0851910212182265,0.0892189469794038,0.0945586590024952,0.0491397161103103,0.0939842170915276,0.0820222479721335,0.0472108730529719,0.0806694766237613,0.0873363676365298,0.0865424064858019,0.0803347268849302,0.0803347268849302,0.0764996219817948
23724,29794,687070,0.0972040269729623,0.7962677049070283,1.255859045692126,1763,5,1340,5,28.9609677963244,23.060683359065585,0.0273485604535644,0.0367514397008078,0.0339614131561373,0.0225143986588963,0.0211162780708477,0.0138141000446508,0.0205004183149483,0.0338120746390272,0.0411794521976678,0.0303570388445959,0.0199847866495427,0.0198006428830645,0.0172243698703218,0.0125604440566143,0.0106516815726855,0.0638882733674954,0.0931275095594819,0.0921173526183796,0.080203145397538,0.0743464355410617,0.0383521147713355,0.0318623962245617,0.0420819066453212,0.0457746869098836,0.0465388439284577,0.0372710932547082,0.0430807283836743,0.0368352510703369,0.0478565135444811,0.0436079706004795,0.0705206331167633,0.070621351675931,0.0550379982324577,0.0711856623334134,0.0555311894663803,0.0417501064973315,0.0416283334933302,0.062997020143041,0.0424792263320444,0.0660001749569915,0.0797711283566195,0.0729290665693043,0.0751065183778588,0.0747904564802356,0.0717467490749364,0.0318597044418934,0.0137694874488665,0.009839017384049,0.0099711214462519,0.0095981124046232,0.0916531068696105,0.0929801110758448,0.0933124526382478,0.0933124526382478,0.0937290869680808,0.0411636240176261,0.0446121583188474,0.0360309014281509,0.0359824002194064,0.0258211871796325,0.0403346042331888,0.0463868987586904,0.0419305312169814,0.0397567963152172,0.0268007655932986,0.0417078901574533,0.0377107793062245,0.046992827700855,0.0463649530477002,0.0605252773192674,0.0132401667340681,0.0328541198721557,0.0335682185839695,0.0314306977412533,0.037680033405981,0.0186403303995073,0.0126785025526323,0.0274323107523932,0.0219885938946566,0.0213667641909521,0.0143778961176347,0.0143778961176347,0.0143778961176347,0.0143645833870702,0.0001970219374484,0.0376571798036776,0.0598089928497205,0.0613437115853276,0.0541165831775474,0.0405804976147192,0.0260128923554788,0.0302842506348246,0.0374792317345849,0.0425774682000256,0.0490575349658106,0.0103307987817722,0.0523476272469601,0.0606446401012438,0.010585143136834,0.0611169772580896,0.0599627763173676,0.0564215839268346,0.0569878468545319,0.0557861948605541,0.0528284158623399
35598,18357,296337,0.0453480454569589,1.93920575257395,0.5156750379234788,296,5,1042,5,8.324540704533963,16.142997221768262,0.0187960542020783,0.0170836425154449,0.0153492565718585,0.0090411809424718,0.0074827739717518,0.0080366109901198,0.0113528962562384,0.0228056927603242,0.0087980565255746,0.0056603330341033,0.0125071911298632,0.0108798322009244,0.0108765349994021,0.0086703133642963,0.0053997031164264,0.0229247574283325,0.0349033838143585,0.0382206038111698,0.0357005437634196,0.0348019754285629,0.0236178256211827,0.0207991618236332,0.0208333863844004,0.0260649576568578,0.0263596868281318,0.0240348186791624,0.0259382666474362,0.0238733410722581,0.0273471028171996,0.0260007486151551,0.021801028361685,0.0208392109187399,0.0092274763439625,0.0225179096440649,0.0092412799604487,0.0299621274094042,0.0296861506293449,0.020427850686008,0.0295613893355646,0.021534975572173,0.0234859921839738,0.0222168395016968,0.0252404763524936,0.0252862624815167,0.0225209112919598,0.017678677627563,0.0058763020744999,0.0044253060966399,0.0043756440727454,0.0045803909177424,0.0371657028263918,0.0372447595182384,0.0374051384335749,0.0374051384335749,0.0373076187629621,0.0182479027495864,0.0171833749315561,0.0158413258714772,0.015418282813003,0.012604008745682,0.0179918959768885,0.0186587128073323,0.0166480352641749,0.014337536970229,0.0129459114630286,0.0191590362248423,0.0235303304154747,0.0203310167556133,0.024690144758455,0.0292496293473312,0.0080801959309795,0.0173928343029405,0.0169940815911626,0.0081990326725952,0.0174799111912688,0.0075035907872698,0.007671326043225,0.0144728075580803,0.0098495811367238,0.0088637366153743,0.0080635371427133,0.0080635371427133,0.0080635371427133,0.0080429414236837,0.0001711985273129,0.0105583949123718,0.0179747766493127,0.0186434549341741,0.0188302641475803,0.0127785183100236,0.0113095742729077,0.013103727885715,0.0175570237765485,0.0208313065572199,0.0228352560493827,0.0047311034795472,0.027984977628385,0.024535100166674,0.0048333097958785,0.0226606449766567,0.034170937041199,0.0224111596780871,0.0339792676045874,0.0301109929720652,0.0339772437203685
4096,136,97879,17.570764878216913,30.11764705882353,0.033203125,130,5,4094,163,23.896240234375,719.6985294117648,0.6425601088514957,0.501703737914445,0.4191805475023984,0.2705060651377473,0.2178195187229976,0.6114168001485251,0.6278092280692854,0.6037082283852374,0.3414434849806327,0.3141897244132619,0.5227314732247355,0.2344620287805983,0.240182966192879,0.372061234265023,0.0453584764063806,0.6484627848839937,0.6508297989869787,0.6619228290180386,0.6725116772474966,0.6761292126463528,0.5527840411142869,0.5396712423494521,0.625006597534827,0.518241359620604,0.5196366018995663,0.2718654021701421,0.1912298614294198,0.1932707513647868,0.0848195611645644,0.1077729029391576,0.5999964119374399,0.5396498357920698,0.4417981577676032,0.5197505701144631,0.4183123580390894,0.6270143601241753,0.6270143601241753,0.5161683577259648,0.6270143601241753,0.5161683577259648,0.5165963789978765,0.5161571863906972,0.5165963789978765,0.5165963789978765,0.5161571863906972,0.3342599306140313,0.0617161431593408,0.0855798727571996,0.0778309927790119,0.0754335124895078,0.6202922398668783,0.644993507821013,0.6434203657569301,0.6434203657569301,0.6284692215695756,0.6309979285837594,0.6570354559915151,0.638309909844669,0.5421290314113817,0.5074789025659227,0.6270419861627488,0.6553643662754718,0.6468326694016208,0.621729244549536,0.4568167450731868,0.1588151642171879,0.4736885381314756,0.3540792514307284,0.5806980328763606,0.5839764770341496,0.61988648988814,0.0889931106898492,0.1636610170018778,0.4029706845401455,0.5174044050077924,0.2275017615823542,0.2918705878295464,0.585210337918727,0.2049104644380365,0.1381228953151551,0.6102518971993887,0.6103055852446241,0.6102518971993887,0.0731348482674507,0.0601004527500519,0.6097606426908075,0.5933500730063046,0.6047895763307464,0.6036875810643797,0.5530605477302334,0.6527064983656556,0.648609342140202,0.6385584854867853,0.638197926672077,0.6384700608635965,0.4448044512006223,0.5984779626810253,0.6161844308447112,0.4459352765017117,0.6185126964781593,0.5971369656366434,0.5971369656366434,0.6176747599135255,0.6176747599135255,0.6315158065698376
132,294,2027,5.223149866007009,0.4489795918367347,2.227272727272727,66,5,29,5,15.356060606060606,6.894557823129252,0.01159541938507,0.0534834938659566,0.0895419688648369,0.1108467040172478,0.1084026758406978,0.0160571203799884,0.0524569366772652,0.071693650067703,0.1228274865480671,0.1154873057964936,0.0548971710510648,0.0480648202229188,0.0581400215058342,0.0613158207135332,0.0553169572797869,0.1131361335934408,0.1253552682751532,0.1310100150837939,0.124967129802695,0.1204049729537747,0.0280108254001282,0.0274711056872294,0.0496647437646479,0.0729395781185316,0.0918488771873296,0.1051299725485399,0.1018924307139811,0.1034437621627731,0.0913091574744308,0.0922486513762504,0.0885030375850567,0.1119119744330812,0.1032656378212796,0.1137904781703057,0.1051441415585041,0.1243241789090852,0.12481885829859,0.1132312808272321,0.12481885829859,0.1132312808272321,0.1159458052523579,0.1132312808272321,0.1159458052523579,0.1159458052523579,0.1132312808272321,0.0187513907321054,0.105238270316254,0.0929389338535483,0.0966352171771788,0.0960866370745265,0.0489071680070721,0.1054093291868692,0.1205583110448828,0.1205583110448828,0.1272788123357718,0.1068690651714129,0.1212167037327095,0.1226792150439621,0.1064996278862955,0.1092192188984244,0.1020209825547039,0.1174212250643259,0.1192412959110261,0.1183501017257244,0.1097424783410648,0.0534394720186039,0.103783346610502,0.1259053631952658,0.1015493325649169,0.1034199943884291,0.0224529826759465,0.0482720590271746,0.0788379856982759,0.1113970409705678,0.1098004271651742,0.0893911640672303,0.0985630513819666,0.0468381277690577,0.1050682299216801,0.0619534629869323,0.0477439750307384,0.0486161756522802,0.0477439750307384,0.0138901575814736,0.0149053210869098,0.1008967448387197,0.1169343875885334,0.1220144952598835,0.1214578312103115,0.1004079084790521,0.1087078372054539,0.1223133295283877,0.128069792700279,0.1261399215434085,0.1274903412841967,0.0376685317146156,0.1049817010444349,0.09683637091839,0.038739352783867,0.107243811076741,0.1183139217920839,0.0135473014656168,0.1183139217920839,0.092995609893405,0.1183139217920839
